texts,tags
ทำไมถึงทิ้งกันง่ายๆแบบนี้ ทั้งๆที่บอกว่าเราจะรักกันตลอดไป,neg
คำว่ารักกันตลอดไปมันไม่มีจริง,neg
การที่แฟนขอไปเที่ยว รึไปกับเพื่อนคิดๆดูแล้ว เราก็ไม่น่าจะไปห้ามเขามาก..ถึงจะเป็นชีวิตคู่ แต่อีกครึ่งนึงก็คือชีวิตเขา ที่เราต้องเข้าใจ....,neg
คนเราอยู่ด้วยกัน ก็ต้องมีทะเลาะกันเป็นธรรมดา ไม่ใช่พอเถียงกันนิดหน่อยก็ไปมีคนใหม่.เรารับไม่ได้,neg
การมีแฟน สามี ภรรยา มีแล้วต้องพากันสร้างอนาคต มีแล้วต้องช่วยกันพาไปในสิ่งที่ดี ไม่ใช่มีกันและกันเพื่อพากันลงเหวไปเรื่อยๆ ยิ่งอายุเยอะขึ้นความมั่นคงในชีวิตต้องมีมากขึ้น รักอย่างเดียวมันไม่พอ ต้องทำคุณภาพชีวิตของเราและคนรักเราให้ดีด้วย,neg
บางครั้งคำว่าตลอดไปก็มีอยู่จริง,pos
บางครั้งคำว่าตลอดไปไม่มีอยู่จริง,neg
แผ่นดินไหวที่แยกเป็นสองส่วนแล้วมันก็ยากเนอะที่จะมาต่อเป็นผืนเดียวได้อีกแต่ก็ไม่เป็นไรทุกอย่างมีทางออกเสมอก็แค่เดินออกจากแผ่นดินตรงนั้นที่มันไหวมันสะเทือนแล้วมาอยู่แผ่นดินผืนใหม่ที่มันสมบูรณ์แบบที่สุดก็เท่านั้นเองและเก็บเอาสิ่งที่มันดีติดตัวไปด้วยเท่านั้นเอง,pos
นั่งมองหน้าคนข้างๆในปัจจุบัน แล้วก็คิดว่าอนาคตจะยังมีคนนี้อยู่มั้ย..แล้วถ้าไม่มีอ่ะ คงใจหาย..,neg
เมื่อมีเงินตราเข้ามาเกี่ยวข้องในการคบหาดูใจ​ ครั้งไหน​ ย่อมจบลงด้วยความบาดหมางทุกครั้งไป​,neg
ไม่มีอะไรที่ เพอร์เฟคไปตลอดหรอก  มันจะต้องมีปัญหาอะไรมาให้เราอยู่แล้ว  และถ้าเราผ่านมันไปได้ เราจะเข้มแข็งเพิ่มมากขึ้น,pos
